FECHA (YYMMDD);HORA (HHMM);;
220720;0800;92,2168;
220720;0900;85,6324;
220720;1000;65,1949;
220720;1100;75,9525;
220720;1200;87,8116;
220720;1300;86,6342;
220720;1400;72,3275;
220720;1500;76,075;
220720;1600;92,05;
220720;1700;84,8083;
220720;1800;76,5975;
220720;1900;81,325;
220720;2000;72,3167;
220720;2100;80,6818;
220720;2200;84,4333;
220720;2300;84,3958;
220721;0000;87,7167;
220721;0100;93,0667;
220721;0200;94,1;
220721;0300;95,525;
220721;0400;95,6333;
220721;0500;94,7083;
220721;0600;95,9917;
220721;0700;95,3834;
220721;0800;90,35;
220721;0900;86,2333;
220721;1000;84,4833;
220721;1100;77,4642;
220721;1200;72,6866;
220721;1300;69,9025;
220721;1400;76,7467;
220721;1500;69,9449;
220721;1600;71,0033;
220721;1700;77,24;
220721;1800;81,9808;
220721;1900;81,2592;
220721;2000;81,9333;
220721;2100;81,3667;
220721;2200;84,5083;
220721;2300;83,725;
220722;0000;84,2167;
220722;0100;81,7417;
220722;0200;82,5333;
220722;0300;82,75;
220722;0400;82,7833;
220722;0500;83,6333;
220722;0600;82,9883;
220722;0700;84,0833;
220722;0800;84,3917;
220722;0900;82,4225;
220722;1000;76,2533;
220722;1100;67,95;
220722;1200;73,9449;
220722;1300;75,1567;
220722;1400;76,1592;
220722;1500;77,783;
220722;1600;79,3783;
220722;1700;81,8167;
220722;1800;84,6083;
220722;1900;85;
220722;2000;84,925;
220722;2100;87,4667;
220722;2200;88,9917;
220722;2300;91,1917;
220723;0000;90,9417;
220723;0100;88,6666;
220723;0200;85,9833;
220723;0300;87,0333;
220723;0400;85,9417;
220723;0500;87,2583;
220723;0600;87,7167;
220723;0700;87,4083;
220723;0800;87,2916;
220723;0900;86,4333;
220723;1000;81,2283;
220723;1100;70,5317;
220723;1200;60,8875;
220723;1300;56,5708;
220723;1400;59,4208;
220723;1500;63,54;
220723;1600;69,085;
220723;1700;76,4366;
220723;1800;80,9642;
220723;1900;84,925;
220723;2000;90,275;
220723;2100;91,4583;
220723;2200;92,15;
220723;2300;92,3083;
220724;0000;91,0167;
220724;0100;89,3167;
220724;0200;88,9167;
220724;0300;84,8083;
220724;0400;88,4916;
220724;0500;81,8058;
220724;0600;79,01;
220724;0700;76,8643;
220724;0800;78,0133;
220724;0900;77,14;
220724;1000;76,545;
220724;1100;71,6901;
220724;1200;64,9318;
220724;1300;63,8292;
220724;1400;65,7892;
220724;1500;66,0699;
220724;1600;68,0341;
220724;1700;71,5883;
220724;1800;73,4434;
220724;1900;72,9333;
220724;2000;75,7159;
220724;2100;85,9;
220724;2200;90,5917;
220724;2300;94,725;
220725;0000;93,4417;
220725;0100;90,925;
220725;0200;86,1333;
220725;0300;85,55;
220725;0400;87,4917;
220725;0500;88,0667;
220725;0600;86,85;
220725;0700;88,6583;
220725;0800;90,0083;
220725;0900;87,6167;
220725;1000;77,5342;
220725;1100;74,4408;
220725;1200;72,9025;
220725;1300;70,2325;
220725;1400;64,3192;
220725;1500;61,8292;
220725;1600;62,7933;
220725;1700;72,4883;
220725;1800;78,5734;
220725;1900;82,3068;
220725;2000;85,825;
220725;2100;89,7583;
220725;2200;91,5417;
220725;2300;91,75;
220726;0000;92,3417;
220726;0100;92,825;
220726;0200;93,0083;
220726;0300;92,2083;
220726;0400;83,41;
220726;0500;80,1259;
220726;0600;74,7483;
220726;0700;70,3676;
220726;0800;65,5183;
220726;0900;71,0967;
220726;1000;78,9434;
220726;1100;79,3933;
220726;1200;76,855;
220726;1300;71,975;
220726;1400;68,4808;
220726;1500;70,4058;
220726;1600;71,1156;
220726;1700;73,1559;
220726;1800;76,5908;
220726;1900;78,0858;
220726;2000;79,4233;
220726;2100;80,5083;
220726;2200;82,8583;
220726;2300;86,5;
220727;0000;90,325;
220727;0100;91,6417;
220727;0200;92,7917;
220727;0300;93,425;
220727;0400;92,6083;
220727;0500;88,8417;
220727;0600;88,4;
220727;0700;89,875;
220727;0800;90,2667;
220727;0900;86,1;
220727;1000;75,98;
220727;1100;60,3858;
220727;1200;48,6617;
220727;1300;41,1467;
220727;1400;37,8908;
220727;1500;39,1917;
220727;1600;42,86;
220727;1700;52,2217;
220727;1800;55,26;
220727;1900;59,1675;
220727;2000;60,8883;
220727;2100;65,6359;
220727;2200;67,0492;
220727;2300;64,535;
220728;0000;64,1442;
220728;0100;59,535;
220728;0200;53,5683;
220728;0300;54,4142;
220728;0400;60,9025;
220728;0500;59,0508;
220728;0600;59,59;
220728;0700;60,8917;
220728;0800;62,9125;
220728;0900;66,6174;
220728;1000;62,6092;
220728;1100;55,2225;
220728;1200;49,2892;
220728;1300;51,2767;
220728;1400;50,6942;
220728;1500;55,22;
220728;1600;61,3333;
220728;1700;69,1167;
220728;1800;73,9717;
220728;1900;76,3492;
220728;2000;74,1908;
220728;2100;73,2125;
220728;2200;69,6508;
220728;2300;66,74;
220729;0000;71,8142;
220729;0100;72,36;
220729;0200;70,3975;
220729;0300;68,8658;
220729;0400;68,7017;
220729;0500;64,1208;
220729;0600;67,5734;
220729;0700;70,2667;
220729;0800;73,8975;
220729;0900;74,6108;
220729;1000;72,3508;
220729;1100;74,6575;
220729;1200;74,1233;
220729;1300;69,24;
220729;1400;56,5017;
220729;1500;44,4458;
220729;1600;46,5458;
220729;1700;53,6308;
220729;1800;58,385;
220729;1900;62,8842;
220729;2000;65,3458;
220729;2100;66,7192;
220729;2200;69,7;
220729;2300;74,3075;
220730;0000;71,2292;
220730;0100;74,8184;
220730;0200;79,6658;
220730;0300;81,45;
220730;0400;77,5233;
220730;0500;79,3101;
220730;0600;80,4625;
220730;0700;80,8567;
220730;0800;75,2917;
220730;0900;67,1425;
220730;1000;59,9933;
220730;1100;51,7142;
220730;1200;49,7667;
220730;1300;49,6442;
220730;1400;50,215;
220730;1500;49,0108;
220730;1600;49,9;
220730;1700;56,3467;
220730;1800;63,6392;
220730;1900;67,265;
220730;2000;69,9233;
220730;2100;73,0233;
220730;2200;72,5359;
220730;2300;72,1967;
220731;0000;72,2358;
220731;0100;73,2133;
220731;0200;72,6851;
220731;0300;75,885;
220731;0400;77,7559;
220731;0500;81,0684;
220731;0600;81,8333;
220731;0700;82,0583;
220731;0800;83,275;
220731;0900;81,2875;
220731;1000;71,8325;
220731;1100;57,095;
220731;1200;53,395;
220731;1300;49,0983;
220731;1400;41,2567;
220731;1500;39,3508;
220731;1600;42,5058;
220731;1700;48,3058;
220731;1800;53,8883;
220731;1900;56,1575;
220731;2000;60,6592;
220731;2100;61,6367;
220731;2200;66,3125;
220731;2300;66,9;
220801;0000;69,9625;
220801;0100;71,225;
220801;0200;73,6875;
220801;0300;75,9642;
220801;0400;77,1625;
220801;0500;79,1226;
220801;0600;78,1783;
220801;0700;78,3325;
220801;0800;75,8983;
220801;0900;74,675;
220801;1000;70,3925;
220801;1100;57,905;
220801;1200;51,6858;
220801;1300;48,6508;
220801;1400;44,19;
220801;1500;43,5708;
220801;1600;48,9258;
220801;1700;57,8658;
220801;1800;64,4933;
220801;1900;67,8409;
220801;2000;69,8875;
220801;2100;71,5242;
220801;2200;74,2925;
220801;2300;72,3907;
220802;0000;72,3;
220802;0100;74,3925;
220802;0200;75,1633;
220802;0300;74,6433;
220802;0400;75,0525;
220802;0500;72,5074;
220802;0600;72,8984;
220802;0700;72,1226;
220802;0800;69,8783;
220802;0900;68,2426;
220802;1000;62,2575;
220802;1100;59,5367;
220802;1200;57,4992;
220802;1300;55,0633;
220802;1400;54,8892;
220802;1500;52,815;
220802;1600;54,8;
220802;1700;61,2992;
220802;1800;70,475;
220802;1900;72,4008;
220802;2000;73,8833;
220802;2100;75,6183;
220802;2200;75,035;
220802;2300;74,3975;
220803;0000;77,7766;
220803;0100;77,8608;
220803;0200;81,0825;
220803;0300;81,7333;
220803;0400;84;
220803;0500;84,0667;
220803;0600;84,0417;
220803;0700;84,3083;
220803;0800;84,475;
220803;0900;81,3108;
220803;1000;78,2526;
220803;1100;75,9908;
220803;1200;69,2083;
220803;1300;68,2517;
220803;1400;71,1659;
220803;1500;82,6117;
220803;1600;72,5342;
220803;1700;75,2375;
220803;1800;76,0867;
220803;1900;73,8967;
220803;2000;74,4067;
220803;2100;69,6475;
220803;2200;68,115;
220803;2300;73,8292;
220804;0000;77,5975;
220804;0100;78,9875;
220804;0200;77,9042;
220804;0300;80,4583;
220804;0400;82,3666;
220804;0500;81,9583;
220804;0600;81,55;
220804;0700;82,4083;
220804;0800;82,175;
220804;0900;73,4142;
220804;1000;55,5792;
220804;1100;47,55;
220804;1200;48,4967;
220804;1300;44,6433;
220804;1400;43,63;
220804;1500;42,0283;
220804;1600;53,6608;
220804;1700;56,4683;
220804;1800;64,17;
220804;1900;66,9142;
220804;2000;68,5725;
220804;2100;73,5033;
220804;2200;76,1117;
220804;2300;77;
220805;0000;79,7908;
220805;0100;81,0417;
220805;0200;81,6833;
220805;0300;80,7633;
220805;0400;81,9667;
220805;0500;83,5833;
220805;0600;83,4667;
220805;0700;82,9;
220805;0800;82,7667;
220805;0900;80,265;
220805;1000;77,9075;
220805;1100;64,5109;
220805;1200;60,3842;
220805;1300;59,6067;
220805;1400;56,8042;
220805;1500;53,8642;
220805;1600;53,9008;
220805;1700;57,1425;
220805;1800;66,7333;
220805;1900;71,6176;
220805;2000;76,5059;
220805;2100;79,6;
220805;2200;79,8958;
220805;2300;81,2325;
220806;0000;80,8668;
220806;0100;80,7892;
220806;0200;79,6719;
220806;0300;77,2935;
220806;0400;75,9468;
220806;0500;68,9584;
220806;0600;78,3851;
220806;0700;70,6194;
220806;0800;62,5801;
220806;0900;62,185;
220806;1000;63,1667;
220806;1100;62,785;
220806;1200;58,6617;
220806;1300;60,18;
220806;1400;62,51;
220806;1500;57,7092;
220806;1600;58,905;
220806;1700;59,1067;
220806;1800;60,4083;
220806;1900;60,2967;
220806;2000;60,7558;
220806;2100;61,7683;
220806;2200;62,545;
220806;2300;64,1733;
220807;0000;65,4351;
220807;0100;68,3907;
220807;0200;72,9617;
220807;0300;75,5258;
220807;0400;76,55;
220807;0500;71,2609;
220807;0600;69,7417;
220807;0700;71,5651;
220807;0800;72,2875;
220807;0900;69,0758;
220807;1000;64,3392;
220807;1100;61,6417;
220807;1200;59,1908;
220807;1300;56,2958;
220807;1400;58,2817;
220807;1500;57,4875;
220807;1600;56,6133;
220807;1700;62,7083;
220807;1800;66,9218;
220807;1900;70,4484;
220807;2000;73,2642;
220807;2100;76,4283;
220807;2200;75,5825;
220807;2300;78,4167;
220808;0000;80,775;
220808;0100;80,8917;
220808;0200;81,2417;
220808;0300;82,8833;
220808;0400;82,8167;
220808;0500;83,525;
220808;0600;85,4917;
220808;0700;86,2833;
220808;0800;86,4833;
220808;0900;80,11;
220808;1000;70,4417;
220808;1100;59,1217;
220808;1200;54,6575;
220808;1300;50,7575;
220808;1400;43,9417;
220808;1500;40,9233;
220808;1600;42,6625;
220808;1700;48,3008;
220808;1800;56,8058;
220808;1900;59,5342;
220808;2000;64,415;
220808;2100;70,0883;
220808;2200;69,6309;
220808;2300;71,7158;
220809;0000;73,1143;
220809;0100;70,231;
220809;0200;68,0758;
220809;0300;67,4192;
220809;0400;65,9042;
220809;0500;68,8308;
220809;0600;66,4075;
220809;0700;65,1407;
220809;0800;65,5417;
220809;0900;64,1667;
220809;1000;60,4067;
220809;1100;56,9958;
220809;1200;56,6225;
220809;1300;56,75;
220809;1400;56,2;
220809;1500;57,3458;
220809;1600;60,0092;
220809;1700;61,9908;
220809;1800;64,9117;
220809;1900;67,5808;
220809;2000;69,0217;
220809;2100;69,63;
220809;2200;69,6851;
220809;2300;68,9558;
220810;0000;68,5608;
220810;0100;69,5;
220810;0200;69,145;
220810;0300;70,3776;
220810;0400;73,1908;
220810;0500;77,0518;
220810;0600;79,585;
220810;0700;81,9417;
220810;0800;82,1667;
220810;0900;78,8593;
220810;1000;74,4042;
220810;1100;70,0983;
220810;1200;71,0891;
220810;1300;71,875;
220810;1400;68,6133;
220810;1500;66,8234;
220810;1600;68,9575;
220810;1700;75,6075;
220810;1800;79,015;
220810;1900;67,6967;
220810;2000;72,1768;
220810;2100;76,4475;
220810;2200;75,0575;
220810;2300;76,6583;
220811;0000;75,8018;
220811;0100;72,275;
220811;0200;73,5133;
220811;0300;76,6083;
220811;0400;77,5067;
220811;0500;75,3643;
220811;0600;76,45;
220811;0700;76,4717;
220811;0800;75,8292;
220811;0900;71,7343;
220811;1000;67,7175;
220811;1100;64,9858;
220811;1200;63,3467;
220811;1300;60,2567;
220811;1400;58,0733;
220811;1500;63,7233;
220811;1600;67,96;
220811;1700;72,7417;
220811;1800;73,925;
220811;1900;73,3234;
220811;2000;74,2975;
220811;2100;73,4167;
220811;2200;73,6359;
220811;2300;72,4484;
220812;0000;72,4175;
220812;0100;73,8059;
220812;0200;77,1917;
220812;0300;77,295;
220812;0400;80,5417;
220812;0500;89,3167;
220812;0600;83,3867;
220812;0700;79,615;
220812;0800;87,3;
220812;0900;87,6584;
220812;1000;71,6259;
220812;1100;69,73;
220812;1200;58,9583;
220812;1300;61,0358;
220812;1400;60,6042;
220812;1500;64,5518;
220812;1600;64,2017;
220812;1700;64,5551;
220812;1800;67,1768;
220812;1900;66,0616;
220812;2000;67,3467;
220812;2100;63,6375;
220812;2200;67,7443;
220812;2300;68,6892;
220813;0000;69,1183;
220813;0100;73,7625;
220813;0200;73,9417;
220813;0300;73,6884;
220813;0400;77,1226;
220813;0500;79,2484;
220813;0600;80,365;
220813;0700;82,4583;
220813;0800;84,8917;
220813;0900;80,5258;
220813;1000;84,8676;
220813;1100;95,3167;
220813;1200;96,6833;
220813;1300;96,5417;
220813;1400;88,725;
220813;1500;87,4;
220813;1600;80,925;
220813;1700;79,9258;
220813;1800;80,2192;
220813;1900;85,2;
220813;2000;80,0575;
220813;2100;74,6475;
220813;2200;72,1559;
220813;2300;77,5325;
220814;0000;86,2443;
220814;0100;84,3199;
220814;0200;92,975;
220814;0300;94,175;
220814;0400;96,0917;
220814;0500;95,8417;
220814;0600;94,35;
220814;0700;92,4833;
220814;0800;93,2167;
220814;0900;93,7;
220814;1000;78,7443;
220814;1100;79,1292;
220814;1200;72,4058;
220814;1300;64,4667;
220814;1400;64,2609;
220814;1500;68,8199;
220814;1600;67,4042;
220814;1700;77,5817;
220814;1800;80,25;
220814;1900;77,4917;
220814;2000;76,9067;
220814;2100;86,6324;
220814;2200;91,0667;
220814;2300;89,6417;
220815;0000;90,3917;
220815;0100;88,8917;
220815;0200;88,9333;
220815;0300;87,925;
220815;0400;83,075;
220815;0500;80,2025;
220815;0600;73,9333;
220815;0700;74,2925;
220815;0800;70,5133;
220815;0900;66,6733;
220815;1000;63,6242;
220815;1100;59,8025;
220815;1200;62,4208;
220815;1300;69,5625;
220815;1400;77,2467;
220815;1500;79,4358;
220815;1600;73,3567;
220815;1700;74,8483;
220815;1800;76,7175;
220815;1900;62,6875;
220815;2000;53,5875;
220815;2100;63,0233;
220815;2200;73,9449;
220815;2300;70,1958;
220816;0000;60,7683;
220816;0100;61,8309;
220816;0200;53,3458;
220816;0300;55,6675;
220816;0400;55,7875;
220816;0500;57,8667;
220816;0600;50,1275;
220816;0700;68,6143;
220816;0800;66,0383;
220816;0900;68,6483;
220816;1000;61,0792;
220816;1100;55,365;
220816;1200;54,15;
220816;1300;54,9208;
220816;1400;55,03;
220816;1500;56,1642;
220816;1600;68,1375;
220816;1700;71,485;
220816;1800;74,5658;
220816;1900;76,52;
220816;2000;92,975;
220816;2100;86,3833;
220816;2200;84,275;
220816;2300;82,3;
220817;0000;78,7358;
220817;0100;78,6324;
220817;0200;75,8834;
220817;0300;78,5892;
220817;0400;80,4615;
220817;0500;79,5167;
220817;0600;80,4933;
220817;0700;86,25;
220817;0800;81,3942;
220817;0900;73,6;
220817;1000;62,09;
220817;1100;58,3092;
220817;1200;53,2917;
220817;1300;51,4292;
220817;1400;48,4142;
220817;1500;53,84;
220817;1600;54,6275;
220817;1700;57,9508;
220817;1800;61,7358;
220817;1900;62,245;
220817;2000;58,2;
220817;2100;64,3867;
220817;2200;68,5575;
220817;2300;70,45;
220818;0000;68,1525;
220818;0100;65,1083;
220818;0200;65,1592;
220818;0300;68,7958;
220818;0400;72,7108;
220818;0500;73,535;
220818;0600;74,95;
220818;0700;75,3409;
220818;0800;75,4542;
220818;0900;73,7933;
220818;1000;70,3425;
220818;1100;67,6475;
220818;1200;66,4366;
220818;1300;62,8408;
220818;1400;58,765;
220818;1500;61,5617;
220818;1600;63,5525;
220818;1700;64,3817;
220818;1800;72,8676;
220818;1900;76,755;
220818;2000;78,2133;
220818;2100;79,9808;
220818;2200;79,345;
220818;2300;79,245;
220819;0000;78,5782;
220819;0100;75,4825;
220819;0200;76,1117;
220819;0300;77,1908;
220819;0400;77,37;
220819;0500;76,5675;
220819;0600;82,5667;
220819;0700;83,9583;
220819;0800;79,1558;
220819;0900;75,1617;
220819;1000;78,2458;
220819;1100;73,2;
220819;1200;67,8992;
220819;1300;69,7983;
220819;1400;69,4658;
220819;1500;68,4301;
220819;1600;69,1458;
220819;1700;70,0175;
220819;1800;71,1017;
220819;1900;74,88;
220819;2000;77,2325;
220819;2100;74,5468;
220819;2200;75,6842;
220819;2300;77,8151;
220820;0000;77,1508;
220820;0100;81,3192;
220820;0200;83,6;
220820;0300;85,3333;
220820;0400;85,875;
220820;0500;86,425;
220820;0600;86,05;
220820;0700;91,275;
220820;0800;91,3333;
220820;0900;89,4583;
220820;1000;88,6083;
220820;1100;86,4417;
220820;1200;81,1033;
220820;1300;75,4183;
220820;1400;71,2717;
220820;1500;66,8525;
220820;1600;67,165;
220820;1700;71,1609;
220820;1800;77,35;
220820;1900;80,9642;
220820;2000;81,55;
220820;2100;82,3333;
220820;2200;85,1167;
220820;2300;88,6417;
220821;0000;87,9083;
220821;0100;91,2583;
220821;0200;93,6917;
220821;0300;94,3083;
220821;0400;94,6083;
220821;0500;92,6167;
220821;0600;89,5333;
220821;0700;89,25;
220821;0800;83,8151;
220821;0900;78,1324;
220821;1000;74,9658;
220821;1100;67,3217;
220821;1200;62,04;
220821;1300;55,5658;
220821;1400;53,1408;
220821;1500;52,735;
220821;1600;55,5367;
220821;1700;61,92;
220821;1800;67,4033;
220821;1900;70,5217;
220821;2000;72,9508;
220821;2100;75,8367;
220821;2200;75,3342;
220821;2300;74,9449;
220822;0000;78,5984;
220822;0100;78,3883;
220822;0200;79,98;
220822;0300;80,1483;
220822;0400;77,6592;
220822;0500;76,2885;
220822;0600;74,8767;
220822;0700;74,4384;
220822;0800;72,4092;
220822;0900;66,5708;
220822;1000;57,8375;
220822;1100;51,0667;
220822;1200;52,3658;
220822;1300;54,3225;
220822;1400;57,3383;
220822;1500;59,4917;
220822;1600;62,1858;
220822;1700;64,475;
220822;1800;68,5125;
220822;1900;74,8475;
220822;2000;65,1226;
220822;2100;57,715;
220822;2200;65,0892;
220822;2300;71,3525;
220823;0000;66,6783;
220823;0100;70,9983;
220823;0200;75,2042;
220823;0300;77,995;
220823;0400;77,9442;
220823;0500;74,8358;
220823;0600;75,2467;
220823;0700;74,5325;
220823;0800;64,9667;
220823;0900;55,1817;
220823;1000;51,6475;
220823;1100;46,1517;
220823;1200;44,0825;
220823;1300;40,7267;
220823;1400;42,2425;
220823;1500;42,9317;
220823;1600;51,6108;
220823;1700;51,7975;
220823;1800;60,72;
220823;1900;63,0242;
220823;2000;61,7708;
220823;2100;60,2133;
220823;2200;60,2958;
220823;2300;60,3842;
220824;0000;63,4825;
220824;0100;63,4058;
220824;0200;66,2617;
220824;0300;68,5883;
220824;0400;64,6768;
220824;0500;65,2734;
220824;0600;66,0033;
220824;0700;60,5133;
220824;0800;60,0658;
220824;0900;57,76;
220824;1000;56,8175;
220824;1100;55,3325;
220824;1200;51,3117;
220824;1300;51,9833;
220824;1400;54,3092;
220824;1500;51,0917;
220824;1600;53,4333;
220824;1700;57,015;
220824;1800;62,4142;
220824;1900;68,34;
220824;2000;73,3058;
220824;2100;76,9175;
220824;2200;89,9583;
220824;2300;92,325;
220825;0000;93;
220825;0100;93,7;
220825;0200;91,0083;
220825;0300;89,6083;
220825;0400;87,125;
220825;0500;86,2417;
220825;0600;85,5834;
220825;0700;76,3625;
220825;0800;67,6718;
220825;0900;59,655;
220825;1000;52,0483;
220825;1100;44,1333;
220825;1200;47,31;
220825;1300;52,8158;
220825;1400;47,4492;
220825;1500;55,9108;
220825;1600;54,52;
220825;1700;62,475;
220825;1800;65,3116;
220825;1900;69,9067;
220825;2000;69,2775;
220825;2100;76,9417;
220825;2200;83,55;
220825;2300;90,0417;
220826;0000;90,9333;
220826;0100;89,5333;
220826;0200;86,5833;
220826;0300;86,7084;
220826;0400;90,1;
220826;0500;93,8333;
220826;0600;90,6167;
220826;0700;88,425;
220826;0800;86,725;
220826;0900;69,9833;
220826;1000;74,1617;
220826;1100;62,1617;
220826;1200;71,0125;
220826;1300;72,0074;
220826;1400;74,0042;
220826;1500;90,145;
220826;1600;66,535;
220826;1700;64,8341;
220826;1800;81,5917;
220826;1900;65,99;
220826;2000;51,5733;
220826;2100;53,7133;
220826;2200;63,8333;
220826;2300;72,36;
220827;0000;72,7083;
220827;0100;65,1133;
220827;0200;69,0375;
220827;0300;67,9401;
220827;0400;68,59;
220827;0500;67,77;
220827;0600;58,9659;
220827;0700;59,37;
220827;0800;57,9508;
220827;0900;53,7567;
220827;1000;47,4692;
220827;1100;48,1842;
220827;1200;47,1283;
220827;1300;42,8833;
220827;1400;40,7417;
220827;1500;42,0083;
220827;1600;43,1508;
220827;1700;48,385;
220827;1800;56,4967;
220827;1900;61,3042;
220827;2000;62,8175;
220827;2100;65,4858;
220827;2200;68,2758;
220827;2300;71,78;
220828;0000;75,515;
220828;0100;75,9758;
220828;0200;76,7443;
220828;0300;78,2875;
220828;0400;79;
220828;0500;78,9883;
220828;0600;78,8217;
220828;0700;76,1949;
220828;0800;69,1801;
220828;0900;61,9967;
220828;1000;56,66;
220828;1100;51,535;
220828;1200;45,8108;
220828;1300;39,4458;
220828;1400;34,48;
220828;1500;33,5083;
220828;1600;35,035;
220828;1700;40,58;
220828;1800;48,4983;
220828;1900;55,1608;
220828;2000;56,255;
220828;2100;65,0658;
220828;2200;69,1733;
220828;2300;70,9484;
220829;0000;72,6442;
220829;0100;73,3558;
220829;0200;75,95;
220829;0300;76,8875;
220829;0400;80,0975;
220829;0500;79,4817;
220829;0600;79,9058;
220829;0700;81,2942;
220829;0800;79,8842;
220829;0900;72,8766;
220829;1000;68,5975;
220829;1100;58,7917;
220829;1200;44,0942;
220829;1300;38,3483;
220829;1400;29,4967;
220829;1500;28,2367;
220829;1600;28,8083;
220829;1700;33,9408;
220829;1800;42,895;
220829;1900;47,2175;
220829;2000;51,6508;
220829;2100;58,9592;
220829;2200;60,0167;
220829;2300;55,1808;
220830;0000;57,2783;
220830;0100;54,585;
220830;0200;53,8642;
220830;0300;60,2592;
220830;0400;63,8042;
220830;0500;66,345;
220830;0600;71,2908;
220830;0700;74,9559;
220830;0800;69,3917;
220830;0900;63,1775;
220830;1000;62,5567;
220830;1100;64,3958;
220830;1200;58,7042;
220830;1300;59,4417;
220830;1400;60,8625;
220830;1500;60,6675;
220830;1600;62,4125;
220830;1700;68,5908;
220830;1800;72,4717;
220830;1900;79,4991;
220830;2000;80,3392;
220830;2100;81,7917;
220830;2200;81,175;
220830;2300;81,3333;
220831;0000;83,2333;
220831;0100;83,6083;
220831;0200;83,7167;
220831;0300;81,075;
220831;0400;82,6833;
220831;0500;82,7083;
220831;0600;82,3;
220831;0700;80,5059;
220831;0800;79,4142;
220831;0900;67,0684;
220831;1000;51,655;
220831;1100;51,6433;
220831;1200;44,8183;
220831;1300;44,3583;
220831;1400;44,655;
220831;1500;46,775;
220831;1600;54,0575;
220831;1700;60,83;
220831;1800;72,4858;
220831;1900;78,1742;
220831;2000;76,7968;
220831;2100;75,9225;
220831;2200;76,1084;
220831;2300;75,9075;
220901;0000;75,5883;
220901;0100;76,5917;
220901;0200;74,9033;
220901;0300;74,3683;
220901;0400;72,245;
220901;0500;66,9375;
220901;0600;58,9075;
220901;0700;63,835;
220901;0800;61,6767;
220901;0900;55,4392;
220901;1000;49,0658;
220901;1100;42,1942;
220901;1200;41,5742;
220901;1300;41,565;
220901;1400;42,9675;
220901;1500;46,4992;
220901;1600;51,5933;
220901;1700;55,42;
220901;1800;60,7558;
220901;1900;65,04;
220901;2000;64,4508;
220901;2100;62,0625;
220901;2200;65,2343;
220901;2300;64,7733;
220902;0000;66,4742;
220902;0100;71,1383;
220902;0200;72,7842;
220902;0300;72,2758;
220902;0400;73,1317;
220902;0500;72,7108;
220902;0600;71,8033;
220902;0700;70,3051;
220902;0800;69,9183;
220902;0900;67,0242;
220902;1000;66,7133;
220902;1100;62,6542;
220902;1200;60,4067;
220902;1300;61,8375;
220902;1400;64,2542;
220902;1500;65,0742;
220902;1600;69,0758;
220902;1700;72,3484;
220902;1800;73,9567;
220902;1900;74,1808;
220902;2000;71,035;
220902;2100;70,5385;
220902;2200;71,8068;
220902;2300;72,9775;
220903;0000;73,23;
220903;0100;69,9342;
220903;0200;68,6733;
220903;0300;68,1783;
220903;0400;68,0258;
220903;0500;66,4025;
220903;0600;64,7908;
220903;0700;65,2333;
220903;0800;65,3459;
220903;0900;66,8867;
220903;1000;66,5092;
220903;1100;63,605;
220903;1200;61,685;
220903;1300;59,9875;
220903;1400;60,8067;
220903;1500;63,9617;
220903;1600;64,2358;
220903;1700;65,4075;
220903;1800;67,8525;
220903;1900;68,2358;
220903;2000;70,3917;
220903;2100;73,1167;
220903;2200;74,1725;
220903;2300;74,3708;
220904;0000;73,21;
220904;0100;74,3383;
220904;0200;76,9358;
220904;0300;74,3234;
220904;0400;75,0017;
220904;0500;72,3282;
220904;0600;70,5067;
220904;0700;71,0608;
220904;0800;71,4733;
220904;0900;72,3267;
220904;1000;62,0083;
220904;1100;57,9433;
220904;1200;55,0533;
220904;1300;50,7575;
220904;1400;48,9158;
220904;1500;49,0167;
220904;1600;55,1;
220904;1700;59,0242;
220904;1800;62,3917;
220904;1900;63,6933;
220904;2000;62,1217;
220904;2100;63,02;
220904;2200;60,7383;
220904;2300;57,0775;
220905;0000;57,2633;
220905;0100;56,8167;
220905;0200;57,1925;
220905;0300;55,54;
220905;0400;56,6733;
220905;0500;55,7333;
220905;0600;53,1575;
220905;0700;57,0508;
220905;0800;51,9142;
220905;0900;42,9883;
220905;1000;38,8592;
220905;1100;37,1442;
220905;1200;35,4125;
220905;1300;34,8358;
220905;1400;35,7992;
220905;1500;37,105;
220905;1600;35,6358;
220905;1700;47,5583;
220905;1800;60,4608;
220905;1900;78,2817;
220905;2000;85,3167;
220905;2100;87,825;
220905;2200;94,5833;
220905;2300;96,1;
220906;0000;96,95;
220906;0100;97,5583;
220906;0200;97,6917;
220906;0300;98,0333;
220906;0400;98,4917;
220906;0500;98,7417;
220906;0600;98,9084;
220906;0700;98,975;
220906;0800;98,9833;
220906;0900;99,0004;
220906;1000;98,875;
220906;1100;98,5667;
220906;1200;98,0167;
220906;1300;97,0833;
220906;1400;96,7;
220906;1500;97,1333;
220906;1600;97,675;
220906;1700;97,9833;
220906;1800;98,0916;
220906;1900;98,1417;
220906;2000;97,8333;
220906;2100;96,975;
220906;2200;96,175;
220906;2300;96,625;
220907;0000;96,725;
220907;0100;96,8667;
220907;0200;96,625;
220907;0300;96,2667;
220907;0400;96,25;
220907;0500;96,4667;
220907;0600;96,6583;
220907;0700;96,4417;
220907;0800;91,8417;
220907;0900;86,5917;
220907;1000;77,2258;
220907;1100;73,0616;
220907;1200;72,9192;
220907;1300;68,2968;
220907;1400;64,7017;
220907;1500;70,8042;
