FECHA (YYMMDD);HORA (HHMM);;
200920;2200;5,38617;
200920;2300;4,96575;
200921;0000;3,91067;
200921;0100;3,56417;
200921;0200;3,35158;
200921;0300;3,42125;
200921;0400;3,25392;
200921;0500;2,93892;
200921;0600;1,69692;
200921;0700;3,14475;
200921;0800;8,66318;
200921;0900;10,1392;
200921;1000;13,1592;
200921;1100;13,5125;
200921;1200;12,5908;
200921;1300;13,1158;
200921;1400;12,175;
200921;1500;11,4733;
200921;1600;11,61;
200921;1700;10,7108;
200921;1800;9,24251;
200921;1900;7,90392;
200921;2000;7,483;
200921;2100;7,64467;
200921;2200;7,69542;
200921;2300;7,40642;
200922;0000;7,342;
200922;0100;6,57083;
200922;0200;6,24133;
200922;0300;6,26642;
200922;0400;6,06725;
200922;0500;5,86733;
200922;0600;5,63217;
200922;0700;6,51208;
200922;0800;8,12209;
200922;0900;8,95183;
200922;1000;10,1267;
200922;1100;11,32;
200922;1200;11,38;
200922;1300;12,2708;
200922;1400;11,1792;
200922;1500;11,8708;
200922;1600;11,1775;
200922;1700;10,285;
200922;1800;8,7735;
200922;1900;7,78983;
200922;2000;6,67883;
200922;2100;5,87058;
200922;2200;5,80667;
200922;2300;5,46758;
200923;0000;5,1;
200923;0100;4,47567;
200923;0200;4,35142;
200923;0300;4,06467;
200923;0400;3,97883;
200923;0500;3,32492;
200923;0600;3,19692;
200923;0700;4,79025;
200923;0800;8,77824;
200923;0900;9,88834;
200923;1000;11,2033;
200923;1100;12,0242;
200923;1200;13,8142;
200923;1300;13,9025;
200923;1400;14,0575;
200923;1500;13,66;
200923;1600;12,3333;
200923;1700;11,2533;
200923;1800;9,155;
200923;1900;7,548;
200923;2000;6,64383;
200923;2100;5,68825;
200923;2200;5,44875;
200923;2300;5,36675;
200924;0000;5,01175;
200924;0100;4,73742;
200924;0200;4,59575;
200924;0300;4,27708;
200924;0400;4,22851;
200924;0500;4,08426;
200924;0600;3,92908;
200924;0700;5,88058;
200924;0800;9,3271;
200924;0900;9,97502;
200924;1000;12,1467;
200924;1100;13,805;
200924;1200;14,63;
200924;1300;15,1133;
200924;1400;16,3275;
200924;1500;14,7075;
200924;1600;13,9933;
200924;1700;12,2992;
200924;1800;10,2483;
200924;1900;8,88251;
200924;2000;7,9905;
200924;2100;7,07117;
200924;2200;6,311;
200924;2300;6,31758;
200925;0000;6,43483;
200925;0100;6,159;
200925;0200;5,66592;
200925;0300;5,36675;
200925;0400;5,06842;
200925;0500;4,88483;
200925;0600;4,735;
200925;0700;6,67125;
200925;0800;8,91083;
200925;0900;10,1142;
200925;1000;13,3908;
200925;1100;16,1233;
200925;1200;17,5475;
200925;1300;17,2975;
200925;1400;17,6108;
200925;1500;18,0975;
200925;1600;17,9917;
200925;1700;16,0417;
200925;1800;13,6767;
200925;1900;11,3083;
200925;2000;10,0133;
200925;2100;9,42416;
200925;2200;8,375;
200925;2300;7,91567;
200926;0000;7,37825;
200926;0100;7,10917;
200926;0200;6,72408;
200926;0300;6,70192;
200926;0400;6,20358;
200926;0500;6,50308;
200926;0600;6,40975;
200926;0700;8,08183;
200926;0800;10,3308;
200926;0900;10,9308;
200926;1000;12,4217;
200926;1100;13,4408;
200926;1200;14,5908;
200926;1300;13,9517;
200926;1400;14,4358;
200926;1500;13,1542;
200926;1600;12,4567;
200926;1700;12,4267;
200926;1800;10,8033;
200926;1900;9,00999;
200926;2000;8,11217;
200926;2100;7,56208;
200926;2200;6,95492;
200926;2300;6,83467;
200927;0000;6,5255;
200927;0100;5,65767;
200927;0200;5,00283;
200927;0300;4,68183;
200927;0400;4,18575;
200927;0500;4,22992;
200927;0600;5,256;
200927;0700;6,82508;
200927;0800;10,4975;
200927;0900;10,1808;
200927;1000;11,7242;
200927;1100;11,9975;
200927;1200;11,2717;
200927;1300;11,4933;
200927;1400;11,02;
200927;1500;10,7417;
200927;1600;10,6933;
200927;1700;10,8475;
200927;1800;10,02;
200927;1900;9,265;
200927;2000;9,00417;
200927;2100;8,69417;
200927;2200;8,08549;
200927;2300;8,1925;
200928;0000;8,10249;
200928;0100;8,00008;
200928;0200;7,93967;
200928;0300;7,58717;
200928;0400;7,54633;
200928;0500;7,627;
200928;0600;7,98233;
200928;0700;9,08917;
200928;0800;11,5425;
200928;0900;12,2017;
200928;1000;11,9642;
200928;1100;11,995;
200928;1200;12,6258;
200928;1300;12,6208;
200928;1400;12,7933;
200928;1500;11,6608;
200928;1600;10,7683;
200928;1700;9,3175;
200928;1800;7,84042;
200928;1900;6,54633;
200928;2000;5,98475;
200928;2100;5,45925;
200928;2200;5,09467;
200928;2300;4,92417;
200929;0000;4,65683;
200929;0100;4,53008;
200929;0200;4,21458;
200929;0300;3,70292;
200929;0400;3,40842;
200929;0500;3,12492;
200929;0600;3,09443;
200929;0700;2,906;
200929;0800;3,3755;
200929;0900;4,81318;
200929;1000;7,56442;
200929;1100;7,24367;
200929;1200;8,22192;
200929;1300;9,27499;
200929;1400;9,4525;
200929;1500;9,595;
200929;1600;9,64833;
200929;1700;7,79158;
200929;1800;6,11767;
200929;1900;4,73642;
200929;2000;3,79283;
200929;2100;2,40108;
200929;2200;1,93858;
200929;2300;2,62558;
200930;0000;3,54008;
200930;0100;3,46808;
200930;0200;2,98525;
200930;0300;2,56117;
200930;0400;3,31284;
200930;0500;3,23858;
200930;0600;3,27826;
200930;0700;4,82068;
200930;0800;5,75226;
200930;0900;5,98918;
200930;1000;7,82793;
200930;1100;8,74834;
200930;1200;8,53168;
200930;1300;8,745;
200930;1400;8,15767;
200930;1500;8,04333;
200930;1600;7,37658;
200930;1700;7,43058;
200930;1800;7,24892;
200930;1900;6,64533;
200930;2000;5,97959;
200930;2100;5,53759;
200930;2200;4,81009;
200930;2300;4,50925;
201001;0000;4,18925;
201001;0100;3,66375;
201001;0200;3,4235;
201001;0300;2,89817;
201001;0400;2,14325;
201001;0500;2,1;
201001;0600;1,12567;
201001;0700;2,3735;
201001;0800;5,94308;
201001;0900;6,96918;
201001;1000;7,93275;
201001;1100;5,68025;
201001;1200;6,31375;
201001;1300;3,00383;
201001;1400;2,78142;
201001;1500;4,29508;
201001;1600;2,22267;
201001;1700;1,99067;
201001;1800;1,8735;
201001;1900;1,334;
201001;2000;0,828333;
201001;2100;0,98125;
201001;2200;2,00258;
201001;2300;2,02342;
201002;0000;1,1855;
201002;0100;-0,3155;
201002;0200;-1,80525;
201002;0300;-2,66008;
201002;0400;-2,94833;
201002;0500;-3,57542;
201002;0600;-3,81517;
201002;0700;-0,439167;
201002;0800;2,94917;
201002;0900;3,14842;
201002;1000;5,7215;
201002;1100;6,78033;
201002;1200;7,9485;
201002;1300;8,74667;
201002;1400;9,55333;
201002;1500;9,93001;
201002;1600;9,7975;
201002;1700;8,35509;
201002;1800;7,35242;
201002;1900;5,50733;
201002;2000;3,81983;
201002;2100;1,849;
201002;2200;-0,25425;
201002;2300;-1,03742;
201003;0000;-1,88067;
201003;0100;-2,32892;
201003;0200;-2,66208;
201003;0300;-3,73508;
201003;0400;-4,3645;
201003;0500;-5,403;
201003;0600;-5,78575;
201003;0700;-2,00392;
201003;0800;2,42717;
201003;0900;4,44142;
201003;1000;6,99883;
201003;1100;10,2817;
201003;1200;12,6425;
201003;1300;14,7333;
201003;1400;16,6592;
201003;1500;17,7275;
201003;1600;17,1492;
201003;1700;15,5858;
201003;1800;13,0917;
201003;1900;10,1325;
201003;2000;8,57742;
201003;2100;7,12675;
201003;2200;6,36283;
201003;2300;5,73808;
201004;0000;5,32108;
201004;0100;4,84683;
201004;0200;4,63292;
201004;0300;4,0635;
201004;0400;3,7765;
201004;0500;2,5285;
201004;0600;1,96775;
201004;0700;5,64958;
201004;0800;9,09833;
201004;0900;11,2067;
201004;1000;13,2658;
201004;1100;13,4508;
201004;1200;14,8617;
201004;1300;15,1467;
201004;1400;14,7842;
201004;1500;14,4842;
201004;1600;12,1158;
201004;1700;10,8458;
201004;1800;9,27333;
201004;1900;7,90867;
201004;2000;7,221;
201004;2100;6,63525;
201004;2200;6,16133;
201004;2300;5,86067;
201005;0000;5,69093;
201005;0100;5,57126;
201005;0200;5,70918;
201005;0300;5,95951;
201005;0400;6,14309;
201005;0500;6,25268;
201005;0600;6,27418;
201005;0700;5,85526;
201005;0800;7,57168;
201005;0900;9,77751;
201005;1000;10,075;
201005;1100;10,3617;
201005;1200;10,7417;
201005;1300;13,0042;
201005;1400;12,8875;
201005;1500;12,5225;
201005;1600;9,81667;
201005;1700;7,62008;
201005;1800;6,70575;
201005;1900;5,38458;
201005;2000;5,49758;
201005;2100;4,05425;
201005;2200;3,30408;
201005;2300;4,17208;
201006;0000;4,67167;
201006;0100;4,83883;
201006;0200;4,83958;
201006;0300;3,7605;
201006;0400;3,61508;
201006;0500;4,39483;
201006;0600;4,73725;
201006;0700;5,55392;
201006;0800;6,22217;
201006;0900;7,06367;
201006;1000;5,70258;
201006;1100;4,42108;
201006;1200;4,81258;
201006;1300;8,14508;
201006;1400;7,98425;
201006;1500;7,62667;
201006;1600;7,72158;
201006;1700;6,67942;
201006;1800;5,25233;
201006;1900;4,45808;
201006;2000;3,93992;
201006;2100;3,743;
201006;2200;3,92267;
201006;2300;3,5615;
201007;0000;3,8;
201007;0100;3,91425;
201007;0200;3,58108;
201007;0300;3,85367;
201007;0400;4,05717;
201007;0500;4,15342;
201007;0600;4,32442;
201007;0700;4,91483;
201007;0800;5,56608;
201007;0900;7,29467;
201007;1000;7,70067;
201007;1100;8,38583;
201007;1200;9,55333;
201007;1300;9,52499;
201007;1400;9,9525;
201007;1500;9,68668;
201007;1600;9,47084;
201007;1700;9,01917;
201007;1800;8,52583;
201007;1900;8,09917;
201007;2000;7,91383;
201007;2100;8,02158;
201007;2200;8,08385;
201007;2300;7,73483;
201008;0000;7,27092;
201008;0100;7,32942;
201008;0200;7,46875;
201008;0300;7,26908;
201008;0400;7,25367;
201008;0500;7,27058;
201008;0600;7,09775;
201008;0700;7,81758;
201008;0800;8,985;
201008;0900;9,22417;
201008;1000;11,1808;
201008;1100;13,0658;
201008;1200;13,6875;
201008;1300;14,4292;
201008;1400;14,4367;
201008;1500;14,165;
201008;1600;13,56;
201008;1700;11,8675;
201008;1800;9,9525;
201008;1900;8,88417;
201008;2000;8,52167;
201008;2100;8,56168;
201008;2200;8,44583;
201008;2300;8,18333;
201009;0000;8,00783;
201009;0100;7,84367;
201009;0200;7,79125;
201009;0300;8,05667;
201009;0400;7,89842;
201009;0500;7,70342;
201009;0600;7,98308;
201009;0700;8,7075;
201009;0800;9,45833;
201009;0900;10,165;
201009;1000;10,4883;
201009;1100;10,5133;
201009;1200;11,2442;
201009;1300;12,0633;
201009;1400;12,6825;
201009;1500;13,0275;
201009;1600;11,8292;
201009;1700;10,6008;
201009;1800;9,50667;
201009;1900;8,60417;
201009;2000;8,21667;
201009;2100;7,73792;
201009;2200;7,64825;
201009;2300;7,93975;
201010;0000;7,22508;
201010;0100;7,19417;
201010;0200;7,035;
201010;0300;6,51725;
201010;0400;6,06775;
201010;0500;6,06158;
201010;0600;5,85383;
201010;0700;9,24858;
201010;0800;13,3083;
201010;0900;13,8083;
201010;1000;14,4575;
201010;1100;15,4033;
201010;1200;15,9058;
201010;1300;15,8;
201010;1400;15,2583;
201010;1500;14,8725;
201010;1600;14,0892;
201010;1700;13,6142;
201010;1800;12,4633;
201010;1900;11,1833;
201010;2000;10,2392;
201010;2100;9,46167;
201010;2200;8,645;
201010;2300;8,11816;
201011;0000;7,70558;
201011;0100;7,45067;
201011;0200;6,87692;
201011;0300;6,63808;
201011;0400;6,49658;
201011;0500;6,27475;
201011;0600;6,15867;
201011;0700;6,6675;
201011;0800;7,7795;
201011;0900;8,95332;
201011;1000;9,215;
201011;1100;10,6275;
201011;1200;12,3625;
201011;1300;12,0942;
201011;1400;12,3292;
201011;1500;12,2917;
201011;1600;14,1342;
201011;1700;11,4567;
201011;1800;9,755;
201011;1900;8,52;
201011;2000;8,18333;
201011;2100;7,88425;
201011;2200;7,63942;
201011;2300;7,697;
201012;0000;7,29308;
201012;0100;6,93217;
201012;0200;6,95292;
201012;0300;7,07608;
201012;0400;7,19842;
201012;0500;7,5525;
201012;0600;7,4825;
201012;0700;7,85834;
201012;0800;8,66917;
201012;0900;9,52417;
201012;1000;9,85834;
201012;1100;10,3267;
201012;1200;10,635;
201012;1300;10,68;
201012;1400;10,6408;
201012;1500;10,6008;
201012;1600;10,3542;
201012;1700;10,3042;
201012;1800;10,3683;
201012;1900;10,41;
201012;2000;10,2475;
201012;2100;10,1392;
201012;2200;10,6883;
201012;2300;10,2842;
201013;0000;10,3408;
201013;0100;10,8275;
201013;0200;11,7542;
201013;0300;12,2533;
201013;0400;12,1858;
201013;0500;10,2383;
201013;0600;9,32001;
201013;0700;9,06332;
201013;0800;10,0558;
201013;0900;11,7017;
201013;1000;12,3258;
201013;1100;13,7408;
201013;1200;13,6625;
201013;1300;12,0683;
201013;1400;11,1508;
201013;1500;9,84666;
201013;1600;10,8592;
201013;1700;8,99084;
201013;1800;8,05083;
201013;1900;7,38933;
201013;2000;6,76608;
201013;2100;6,66533;
201013;2200;6,48;
201013;2300;6,33333;
201014;0000;5,77358;
201014;0100;5,54408;
201014;0200;5,60458;
201014;0300;5,34258;
201014;0400;5,148;
201014;0500;4,95417;
201014;0600;4,96108;
201014;0700;6,49858;
201014;0800;8,65083;
201014;0900;9,44667;
201014;1000;10,8183;
201014;1100;11,87;
201014;1200;13,4333;
201014;1300;14,7108;
201014;1400;15,0125;
201014;1500;15,8333;
201014;1600;15,1158;
201014;1700;13,8917;
201014;1800;12,8583;
201014;1900;10,1142;
201014;2000;8,62666;
201014;2100;7,85;
201014;2200;6,96133;
201014;2300;7,29367;
201015;0000;6,72059;
201015;0100;6,27509;
201015;0200;6,15851;
201015;0300;6,22533;
201015;0400;5,83384;
201015;0500;5,52101;
201015;0600;6,37634;
201015;0700;9,94785;
201015;0800;13,05;
201015;0900;14,8367;
201015;1000;16,7517;
201015;1100;18,06;
201015;1200;18,5267;
201015;1300;20,0542;
201015;1400;20,3167;
201015;1500;19,8358;
201015;1600;19,3583;
201015;1700;18,0642;
201015;1800;16,3425;
201015;1900;14,1458;
201015;2000;12,9275;
201015;2100;12,0383;
201015;2200;10,99;
201015;2300;10,4975;
201016;0000;9,81583;
201016;0100;9,50751;
201016;0200;9,00583;
201016;0300;8,52251;
201016;0400;8,1915;
201016;0500;7,569;
201016;0600;7,772;
201016;0700;10,9783;
201016;0800;14,0458;
201016;0900;16,2192;
201016;1000;18,9158;
201016;1100;20,0525;
201016;1200;21,4675;
201016;1300;21,9442;
201016;1400;21,9008;
201016;1500;21,6325;
201016;1600;20,1475;
201016;1700;18,6025;
201016;1800;17,1683;
201016;1900;14,6092;
201016;2000;12,8867;
201016;2100;11,9917;
201016;2200;11,1967;
201016;2300;10,605;
201017;0000;9,88667;
201017;0100;9,50999;
201017;0200;8,90833;
201017;0300;8,84167;
201017;0400;8,33749;
201017;0500;8,3625;
201017;0600;8,82333;
201017;0700;11,2217;
201017;0800;13,8467;
201017;0900;15,7433;
201017;1000;17,6592;
201017;1100;18,975;
201017;1200;19,2292;
201017;1300;18,4275;
201017;1400;13,9017;
201017;1500;12,8358;
201017;1600;13,3317;
201017;1700;11,2158;
201017;1800;8,16733;
201017;1900;7,0525;
201017;2000;6,63108;
201017;2100;6,66725;
201017;2200;6,88892;
201017;2300;8,31084;
201018;0000;7,94275;
201018;0100;7,03208;
201018;0200;5,87358;
201018;0300;5,55733;
201018;0400;5,62733;
201018;0500;5,9305;
201018;0600;5,13708;
201018;0700;5,60408;
201018;0800;7,5285;
201018;0900;7,45108;
201018;1000;7,90475;
201018;1100;10,3342;
201018;1200;9,75407;
201018;1300;9,10068;
201018;1400;7,62992;
201018;1500;5,60317;
201018;1600;4,65808;
201018;1700;4,12025;
201018;1800;4,52975;
201018;1900;3,29492;
201018;2000;2,78725;
201018;2100;2,60233;
201018;2200;2,52225;
201018;2300;2,73092;
201019;0000;2,58475;
201019;0100;2,39983;
201019;0200;2,80092;
201019;0300;2,62492;
201019;0400;2,41008;
201019;0500;2,9025;
201019;0600;3,64925;
201019;0700;5,9855;
201019;0800;8,35367;
201019;0900;8,77333;
201019;1000;9,0125;
201019;1100;10,3;
201019;1200;9,34583;
201019;1300;9,07584;
201019;1400;9,09917;
201019;1500;9,48083;
201019;1600;8,92084;
201019;1700;8,55667;
201019;1800;7,58542;
201019;1900;6,39008;
